Time,Login,Deposit,Closed P/L,Balance,Credit,Floating P/L,Equity,Used Margin,Free Margin
2023.06.29,14629343,0,0,0,0,0,0,0,0
2023.06.29,14629344,0,0,0,0,0,0,0,0
2023.06.29,14629345,0,0,0,0,0,0,0,0
2023.06.29,14629346,0,153.4,4961.5,200,0,5161.5,0,5161.5
2023.06.29,14629347,0,0,0,0,0,0,0,0
2023.06.29,14629348,0,0,0,0,0,0,0,0
2023.06.29,14629349,0,0,0,0,0,0,0,0
2023.06.29,14629350,0,0,0,0,0,0,0,0
2023.06.29,14629351,0,0,0.75,0,0,0.75,0,0.75
2023.06.29,14629352,0,0,0,0,0,0,0,0
2023.06.29,14629353,0,0,0,0,0,0,0,0
2023.06.29,14629354,0,0,0,0,0,0,0,0
2023.06.29,14629355,0,0,0,0,0,0,0,0
2023.06.29,14629356,0,0,0,0,0,0,0,0
2023.06.29,14629357,0,0,0,0,0,0,0,0
2023.06.29,14629358,0,0,0,0,0,0,0,0
2023.06.29,14629359,0,0,0,0,0,0,0,0
2023.06.29,14629360,0,0,0,0,0,0,0,0
2023.06.29,14629361,0,0,0,0,0,0,0,0
2023.06.29,14629362,0,0,0,0,0,0,0,0
2023.06.29,14629363,0,0,0,0,0,0,0,0
2023.06.29,14629364,0,0,0,0,0,0,0,0
2023.06.29,14629365,0,0,0,0,0,0,0,0
2023.06.29,14629366,0,0,0,0,0,0,0,0
2023.06.29,14629367,0,0,0,0,0,0,0,0
2023.06.29,14629368,0,0,0,0,0,0,0,0
2023.06.29,14629369,0,0,0,0,0,0,0,0
2023.06.29,14629370,0,0,0,0,0,0,0,0
2023.06.29,14629371,0,0,0,0,0,0,0,0
2023.06.29,14629373,0,0,5.94,0,0,5.94,0,5.94
2023.06.29,14629374,0,0,0.68,0,0,0.68,0,0.68
2023.06.29,14629375,0,0,0,0,0,0,0,0
2023.06.29,14629376,0,0,0,0,0,0,0,0
2023.06.29,14629377,0,0,0.42,0,0,0.42,0,0.42
2023.06.29,14629378,0,0,0.75,0,0,0.75,0,0.75
2023.06.29,14629379,0,0,1.11,0,0,1.11,0,1.11
2023.06.29,14629380,0,0,0,0,0,0,0,0
2023.06.29,14629381,0,0,0,0,0,0,0,0
2023.06.29,14629382,0,0,2.12,0,0,2.12,0,2.12
2023.06.29,14629383,0,0,0,0,0,0,0,0
2023.06.29,14629384,0,0,0.25,0,0,0.25,0,0.25
2023.06.29,14629385,0,0,0,0,0,0,0,0
2023.06.29,14629386,0,0,0,0,0,0,0,0
2023.06.29,14629387,0,0,0,0,0,0,0,0
2023.06.29,14629388,0,0,0,0,0,0,0,0
2023.06.29,14629389,0,0,0.48,0,0,0.48,0,0.48
2023.06.29,14629390,0,0,0.6,0,0,0.6,0,0.6
2023.06.29,14629391,0,0,0,0,0,0,0,0
2023.06.29,14629392,0,0,0,0,0,0,0,0
2023.06.29,14629393,0,0,0,0,0,0,0,0
2023.06.29,14629394,0,0,0,0,0,0,0,0
2023.06.29,14629395,0,0,5.87,0,0,5.87,0,5.87
2023.06.29,14629396,0,0,0,0,0,0,0,0
2023.06.29,14629397,0,0,0,0,0,0,0,0
2023.06.29,14629398,0,0,0,0,0,0,0,0
2023.06.29,14629399,0,0,0,0,0,0,0,0
2023.06.29,14629400,0,0,0,0,0,0,0,0
2023.06.29,14629401,0,0,0,0,0,0,0,0
2023.06.29,14629402,0,0,0,0,0,0,0,0
2023.06.29,14629403,0,0,3.2,0,0,3.2,0,3.2
2023.06.29,14629404,0,0,0,0,0,0,0,0
2023.06.29,14629405,0,0,0,0,0,0,0,0
2023.06.29,14629406,0,0,3.66,0,0,3.66,0,3.66
2023.06.29,14629407,0,0,0,0,0,0,0,0
2023.06.29,14629408,0,0,0,0,0,0,0,0
2023.06.29,14629409,0,0,0,0,0,0,0,0
2023.06.29,14629410,0,0,0,0,0,0,0,0
2023.06.29,14629411,0,0,0,0,0,0,0,0
2023.06.29,14629412,0,0,0,0,0,0,0,0
2023.06.29,14629413,0,0,0,0,0,0,0,0
2023.06.29,14629414,0,0,0,0,0,0,0,0
2023.06.29,14629415,0,0,0.5,0,0,0.5,0,0.5
2023.06.29,14629416,0,0,0,0,0,0,0,0
2023.06.29,14629417,0,0,0,0,0,0,0,0
2023.06.29,14629418,0,0,0,0,0,0,0,0
2023.06.29,14629419,0,0,0.65,0,0,0.65,0,0.65
2023.06.29,14629420,0,0,0,0,0,0,0,0
2023.06.29,14629421,0,0,0,0,0,0,0,0
2023.06.29,14629422,0,0,0,0,0,0,0,0
2023.06.29,14629423,0,0,0,0,0,0,0,0
2023.06.29,14629424,0,0,0,0,0,0,0,0
2023.06.29,14629425,0,0,0,0,0,0,0,0
2023.06.29,14629426,0,0,0,0,0,0,0,0
2023.06.29,14629427,0,0,0,0,0,0,0,0
2023.06.29,14629428,0,0,0,0,0,0,0,0
2023.06.29,14629429,0,0,2544.27,0,0,2544.27,0,2544.27
2023.06.29,14629430,0,0,0,0,0,0,0,0
2023.06.29,14629431,0,0,0,0,0,0,0,0
2023.06.29,14629432,0,0,2.9,0,0,2.9,0,2.9
2023.06.29,14629433,0,0,0,0,0,0,0,0
2023.06.29,14629434,0,0,0,0,0,0,0,0
2023.06.29,14629435,0,0,0,0,0,0,0,0
2023.06.29,14629436,0,0,0,0,0,0,0,0
2023.06.29,14629437,0,0,0,0,0,0,0,0
2023.06.29,14629438,0,0,0.49,0,0,0.49,0,0.49
2023.06.29,14629439,0,0,0,0,0,0,0,0
2023.06.29,14629440,0,0,0,0,0,0,0,0
2023.06.29,14629441,0,0,0,0,0,0,0,0
2023.06.29,14629442,0,0,0,0,0,0,0,0
2023.06.29,14629443,0,0,0,0,0,0,0,0
2023.06.29,14629444,0,0,0,0,0,0,0,0
2023.06.29,14629445,0,0,0,0,0,0,0,0
2023.06.29,14629446,0,0,265.34,0,-170.86,94.48,14.68,79.8
2023.06.29,14629447,0,0,0.64,0,0,0.64,0,0.64
2023.06.29,14629448,0,0,0,0,0,0,0,0
2023.06.29,14629449,0,0,0,0,0,0,0,0
2023.06.29,14629450,0,0,0,0,0,0,0,0
2023.06.29,14629451,0,0,0,0,0,0,0,0
2023.06.29,14629452,0,0,0,0,0,0,0,0
2023.06.29,14629453,0,0,0,0,0,0,0,0
2023.06.29,14629454,0,0,0,0,0,0,0,0
2023.06.29,14629455,0,0,3,0,0,3,0,3
2023.06.29,14629456,0,0,0,0,0,0,0,0
2023.06.29,14629457,0,0,0,0,0,0,0,0
2023.06.29,14629458,0,0,0,0,0,0,0,0
2023.06.29,14629459,0,0,0,0,0,0,0,0
2023.06.29,14629460,0,0,0,0,0,0,0,0
2023.06.29,14629461,0,61.34,4490.71,500,-1933.18,3057.53,3100.19,-42.66
2023.06.29,14629462,0,0,0,0,0,0,0,0
2023.06.29,14629463,0,0,0,0,0,0,0,0
2023.06.29,14629464,0,0,0,0,0,0,0,0
2023.06.29,14629465,0,0,0,0,0,0,0,0
2023.06.29,14629466,0,0,0,0,0,0,0,0
2023.06.29,14629467,0,0,0,0,0,0,0,0
2023.06.29,14629468,0,0,0.77,0,0,0.77,0,0.77
2023.06.29,14629469,0,0,0.59,0,0,0.59,0,0.59
2023.06.29,14629470,0,0,0,0,0,0,0,0
2023.06.29,14629471,0,0,0,0,0,0,0,0
2023.06.29,14629472,0,0,0,0,0,0,0,0
2023.06.29,14629473,0,0,0,0,0,0,0,0
2023.06.29,14629474,0,0,0,0,0,0,0,0
2023.06.29,14629476,0,0,0,0,0,0,0,0
2023.06.29,14629477,0,0,0,0,0,0,0,0
2023.06.29,14629478,0,0,0,0,0,0,0,0
2023.06.29,14629479,0,0,0,0,0,0,0,0
2023.06.29,14629481,0,0,735.64,0,-401.75,333.89,2.16,331.73
2023.06.29,14629482,0,0,0,0,0,0,0,0
2023.06.29,14629483,0,0,0,0,0,0,0,0
2023.06.29,14629484,0,0,0,0,0,0,0,0
2023.06.29,14629485,0,0,0,0,0,0,0,0
2023.06.29,14629486,0,0,0,0,0,0,0,0
2023.06.29,14629487,0,0,0,0,0,0,0,0
2023.06.29,14629488,0,0,0,0,0,0,0,0
2023.06.29,14629489,0,0,0,0,0,0,0,0
2023.06.29,14629490,0,0,0,0,0,0,0,0
2023.06.29,14629491,0,0,0,0,0,0,0,0
2023.06.29,14629492,0,0,0,0,0,0,0,0
2023.06.29,14629493,0,0,0,0,0,0,0,0
2023.06.29,14629494,0,0,0,0,0,0,0,0
2023.06.29,14629495,0,0,0,0,0,0,0,0
2023.06.29,14629496,0,0,0,0,0,0,0,0
2023.06.29,14629497,0,0,0,0,0,0,0,0
2023.06.29,14629498,0,0,0,0,0,0,0,0
2023.06.29,14629499,0,0,0,0,0,0,0,0
2023.06.29,14629500,0,0,0,0,0,0,0,0
2023.06.29,14629501,0,0,0,0,0,0,0,0
2023.06.29,14629502,0,0,0,0,0,0,0,0
2023.06.29,14629503,0,0,0,0,0,0,0,0
2023.06.29,14629504,0,0,0,0,0,0,0,0
2023.06.29,14629505,0,0,0,0,0,0,0,0
2023.06.29,14629506,0,0,0,0,0,0,0,0
2023.06.29,14629507,0,0,0,0,0,0,0,0
2023.06.29,14629508,0,0,0,0,0,0,0,0
2023.06.29,14629509,0,0,0,0,0,0,0,0
2023.06.29,14629510,0,0,0,0,0,0,0,0
2023.06.29,14629511,0,0,0,0,0,0,0,0
2023.06.29,14629512,0,0,0,0,0,0,0,0
2023.06.29,14629513,0,0,0,0,0,0,0,0
2023.06.29,14629514,0,0,0,0,0,0,0,0
2023.06.29,14629515,0,0,0,0,0,0,0,0
2023.06.29,14629516,0,0,0,0,0,0,0,0
2023.06.29,14629517,0,0,0,0,0,0,0,0
2023.06.29,14629518,0,0,0,0,0,0,0,0
2023.06.29,14629519,0,0,0,0,0,0,0,0
2023.06.29,14629520,0,0,0,0,0,0,0,0
2023.06.29,14629521,0,0,0,0,0,0,0,0
2023.06.29,14629522,0,0,0,0,0,0,0,0
2023.06.29,14629523,0,0,0,0,0,0,0,0
2023.06.29,14629524,0,0,0,0,0,0,0,0
2023.06.29,14629525,0,0,0,0,0,0,0,0
2023.06.29,14629526,0,0,0,0,0,0,0,0
2023.06.29,14629528,0,0,0,0,0,0,0,0
2023.06.29,14629530,0,0,0,0,0,0,0,0
2023.06.29,14629531,0,0,0,0,0,0,0,0
2023.06.29,14629532,0,0,0,0,0,0,0,0
2023.06.29,14629534,0,0,0,0,0,0,0,0
2023.06.29,14629535,0,0,0,0,0,0,0,0
2023.06.29,14629536,0,0,0,0,0,0,0,0
2023.06.29,14629537,0,0,0,0,0,0,0,0
2023.06.29,14629538,0,0,0,0,0,0,0,0
2023.06.29,14629539,0,0,0,0,0,0,0,0
2023.06.29,14629540,0,0,0,0,0,0,0,0
2023.06.29,14629541,0,0,0,0,0,0,0,0
2023.06.29,14629542,0,0,0,0,0,0,0,0
2023.06.29,14629543,0,0,0,0,0,0,0,0
2023.06.29,14629544,0,0,0,0,0,0,0,0
2023.06.29,14629545,0,0,0,0,0,0,0,0
2023.06.29,14629546,0,0,0,0,0,0,0,0
2023.06.29,14629547,0,0,0,0,0,0,0,0
2023.06.29,14629548,0,0,0,0,0,0,0,0
2023.06.29,14629549,0,0,1.11,0,0,1.11,0,1.11
2023.06.29,14629550,0,0,0.63,0,0,0.63,0,0.63
2023.06.29,14629551,0,0,0,0,0,0,0,0
2023.06.29,14629553,0,0,0,0,0,0,0,0
2023.06.29,14629555,0,0,0,0,0,0,0,0
2023.06.29,14629556,0,0,0,0,0,0,0,0
2023.06.29,14629558,0,0,0,0,0,0,0,0
2023.06.29,14629559,0,0,0,0,0,0,0,0
2023.06.29,14629560,0,0,0,0,0,0,0,0
2023.06.29,14629561,0,0,0,0,0,0,0,0
2023.06.29,14629562,0,0,0,0,0,0,0,0
2023.06.29,14629563,0,279.1,1574.35,0,-59.15,1515.2,408.56,1106.64
2023.06.29,14629564,0,0,0,0,0,0,0,0
2023.06.29,14629565,0,0,0,0,0,0,0,0
2023.06.29,14629566,0,0,0,0,0,0,0,0
2023.06.29,14629567,0,0,0.84,0,0,0.84,0,0.84
2023.06.29,14629568,0,0,0,0,0,0,0,0
2023.06.29,14629569,0,0,0.41,0,0,0.41,0,0.41
2023.06.29,14629570,0,0,0,0,0,0,0,0
2023.06.29,14629571,0,0,0,0,0,0,0,0
2023.06.29,14629572,0,0,0,0,0,0,0,0
2023.06.29,14629573,0,0,0,0,0,0,0,0
2023.06.29,14629574,0,0,0,0,0,0,0,0
2023.06.29,14629575,-100,99.9,101.78,0,0,101.78,0,101.78
2023.06.29,14629576,0,0,0,0,0,0,0,0
2023.06.29,14629577,0,0,0,0,0,0,0,0
2023.06.29,14629578,0,0,0,0,0,0,0,0
2023.06.29,14629580,0,0,0,0,0,0,0,0
2023.06.29,14629581,0,0,0,0,0,0,0,0
2023.06.29,14629582,0,0,0,0,0,0,0,0
2023.06.29,14629583,0,0,0,0,0,0,0,0
2023.06.29,14629584,0,0,0,0,0,0,0,0
2023.06.29,14629585,0,0,0,0,0,0,0,0
2023.06.29,14629586,0,0,41.34,0,0,41.34,0,41.34
2023.06.29,14629587,0,0,0,0,0,0,0,0
2023.06.29,14629589,0,0,0.84,0,0,0.84,0,0.84
2023.06.29,14629590,0,0,0,0,0,0,0,0
2023.06.29,14629591,0,0,0,0,0,0,0,0
2023.06.29,14629592,0,0,0,0,0,0,0,0
2023.06.29,14629593,0,0,0,0,0,0,0,0
2023.06.29,14629594,0,0,0,0,0,0,0,0
2023.06.29,14629595,0,0,0,0,0,0,0,0
2023.06.29,14629596,0,0,0,0,0,0,0,0
2023.06.29,14629597,0,0,0,0,0,0,0,0
2023.06.29,14629598,0,0,0,0,0,0,0,0
2023.06.29,14629599,0,0,0,0,0,0,0,0
2023.06.29,14629600,0,0,0,0,0,0,0,0
2023.06.29,14629601,0,0,27.99,0,0,27.99,0,27.99
2023.06.29,14629602,0,0,0,0,0,0,0,0
2023.06.29,14629603,0,0,1.15,0,0,1.15,0,1.15
2023.06.29,14629604,0,0,308.42,200,106.72,615.14,80,535.14
2023.06.29,14629605,0,0,0,0,0,0,0,0
2023.06.29,14629606,0,0,0,0,0,0,0,0
2023.06.29,14629607,0,0,0,0,0,0,0,0
2023.06.29,14629608,0,0,0,0,0,0,0,0
2023.06.29,14629609,0,0,0,0,0,0,0,0
2023.06.29,14629610,0,0,0,0,0,0,0,0
2023.06.29,14629611,0,0,0,0,0,0,0,0
2023.06.29,14629612,0,0,0,0,0,0,0,0
2023.06.29,14629613,0,-3.1,197.3,0,-67.91,129.39,11.5,117.89
2023.06.29,14629614,0,0,0,0,0,0,0,0
2023.06.29,14629616,0,0,0,0,0,0,0,0
2023.06.29,14629617,0,0,0,0,0,0,0,0
2023.06.29,14629618,0,0,0,0,0,0,0,0
2023.06.29,14629619,0,0,0,0,0,0,0,0
2023.06.29,14629620,0,0,0,0,0,0,0,0
2023.06.29,14629621,0,0,0,0,0,0,0,0
2023.06.29,14629622,0,0,0,0,0,0,0,0
2023.06.29,14629623,0,0,0,0,0,0,0,0
2023.06.29,14629624,0,0,0,0,0,0,0,0
2023.06.29,14629625,0,0,0,0,0,0,0,0
2023.06.29,14629626,0,0,0.2,0,0,0.2,0,0.2
2023.06.29,14629627,0,0,0,0,0,0,0,0
2023.06.29,14629628,0,0,0,0,0,0,0,0
2023.06.29,14629629,0,0,0,0,0,0,0,0
2023.06.29,14629630,0,0,0,0,0,0,0,0
2023.06.29,14629631,0,0,0,0,0,0,0,0
2023.06.29,14629632,0,0,0,0,0,0,0,0
2023.06.29,14629633,0,0,0,0,0,0,0,0
2023.06.29,14629634,0,0,0,0,0,0,0,0
2023.06.29,14629635,0,0,0,0,0,0,0,0
2023.06.29,14629636,0,0,0,0,0,0,0,0
2023.06.29,14629637,0,0,0,0,0,0,0,0
2023.06.29,14629638,0,0,0,0,0,0,0,0
2023.06.29,14629639,0,0,0,0,0,0,0,0
2023.06.29,14629640,0,0,0,0,0,0,0,0
2023.06.29,14629641,0,0,0,0,0,0,0,0
2023.06.29,14629642,0,0,0,0,0,0,0,0
2023.06.29,14629643,0,0,0,0,0,0,0,0
2023.06.29,14629644,0,0,0,0,0,0,0,0
2023.06.29,14629645,0,0,0,0,0,0,0,0
2023.06.29,14629646,0,0,0,0,0,0,0,0
2023.06.29,14629647,0,0,0,0,0,0,0,0
2023.06.29,14629648,0,0,0,0,0,0,0,0
2023.06.29,14629649,0,0,0,0,0,0,0,0
2023.06.29,14629650,0,0,0,0,0,0,0,0
2023.06.29,14629651,0,0,0,0,0,0,0,0
2023.06.29,14629652,0,0,0.01,0,0,0.01,0,0.01
2023.06.29,14629653,0,0,0.01,0,0,0.01,0,0.01
2023.06.29,14629654,0,0,0.04,0,0,0.04,0,0.04
2023.06.29,14629655,0,0,0.96,0,0,0.96,0,0.96
2023.06.29,14629656,0,0,0.43,0,0,0.43,0,0.43
2023.06.29,14629657,0,0,0.98,0,0,0.98,0,0.98
2023.06.29,14629658,0,0,0.04,0,0,0.04,0,0.04
2023.06.29,14629659,0,0,0,0,0,0,0,0
2023.06.29,14629660,0,0,0,0,0,0,0,0
2023.06.29,14629662,0,0,0,0,0,0,0,0
2023.06.29,14629663,0,0,0,0,0,0,0,0
2023.06.29,14629664,0,0,0.64,0,0,0.64,0,0.64
2023.06.29,14629665,0,0,0,0,0,0,0,0
2023.06.29,14629666,0,0,0,0,0,0,0,0
2023.06.29,14629667,0,0,0,0,0,0,0,0
2023.06.29,14629668,0,0,0,0,0,0,0,0
2023.06.29,14629674,0,0,0,0,0,0,0,0
2023.06.29,14629675,0,0,0,0,0,0,0,0
2023.06.29,14629676,0,0,0,0,0,0,0,0
2023.06.29,14629677,0,0,0,0,0,0,0,0
2023.06.29,14629680,0,0,0,0,0,0,0,0
2023.06.29,14629681,0,0,0,0,0,0,0,0
2023.06.29,14629682,0,0,0,0,0,0,0,0
2023.06.29,14629689,0,0,0,0,0,0,0,0
2023.06.29,14629690,0,0,0,0,0,0,0,0
2023.06.29,14629691,0,0,0,0,0,0,0,0
2023.06.29,14629692,0,0,0,0,0,0,0,0
2023.06.29,14629693,0,0,0,0,0,0,0,0
2023.06.29,14629694,0,0,0,0,0,0,0,0
2023.06.29,14629695,0,0,0,0,0,0,0,0
2023.06.29,14629696,0,0,0,0,0,0,0,0
2023.06.29,14629697,0,0,0,0,0,0,0,0
2023.06.29,14629698,0,0,0,0,0,0,0,0
2023.06.29,14629699,0,0,0,0,0,0,0,0
2023.06.29,14629700,0,0,0,0,0,0,0,0
2023.06.29,14629701,0,0,0,0,0,0,0,0
2023.06.29,14629702,0,0,2.77,0,0,2.77,0,2.77
2023.06.29,14629703,0,0,0,0,0,0,0,0
2023.06.29,14629704,0,0,0,0,0,0,0,0
2023.06.29,14629705,0,0,0,0,0,0,0,0
2023.06.29,14629706,0,0,0,0,0,0,0,0
2023.06.29,14629707,0,0,0,0,0,0,0,0
2023.06.29,14629709,0,0,0.75,0,0,0.75,0,0.75
2023.06.29,14629710,0,238.8,5878.68,0,-3367.77,2510.91,160,2350.91
2023.06.29,14629711,0,0,0,0,0,0,0,0
2023.06.29,14629712,0,0,0,0,0,0,0,0
2023.06.29,14629713,0,0,0,0,0,0,0,0
2023.06.29,14629714,0,0,0,0,0,0,0,0
2023.06.29,14629715,0,0,0,0,0,0,0,0
2023.06.29,14629716,0,0,0,0,0,0,0,0
2023.06.29,14629717,0,0,22723.72,0,-1655,21068.72,1543.53,19525.19
2023.06.29,14629718,0,0,0,0,0,0,0,0
2023.06.29,14629719,0,0,3.8,0,0,3.8,0,3.8
2023.06.29,14629720,0,0,0,0,0,0,0,0
2023.06.29,14629721,0,0,0,0,0,0,0,0
2023.06.29,14629722,0,0,0.09,0,0,0.09,0,0.09
2023.06.29,14629723,0,0,0,0,0,0,0,0
2023.06.29,14629724,0,0,0,0,0,0,0,0
2023.06.29,14629725,0,0,0,0,0,0,0,0
2023.06.29,14629726,0,0,0,0,0,0,0,0
2023.06.29,14629732,0,0,0,0,0,0,0,0
2023.06.29,14629735,0,0,0,0,0,0,0,0
2023.06.29,14629736,0,0,0,0,0,0,0,0
2023.06.29,14629737,0,0,0,0,0,0,0,0
2023.06.29,14629738,0,0,0,0,0,0,0,0
2023.06.29,14629739,0,0,0,0,0,0,0,0
2023.06.29,14629740,0,0,0,0,0,0,0,0
2023.06.29,14629741,0,0,0,0,0,0,0,0
2023.06.29,14629742,0,0,0,0,0,0,0,0
2023.06.29,14629743,0,0,0,0,0,0,0,0
2023.06.29,14629744,0,0,0,0,0,0,0,0
2023.06.29,14629745,0,0,0.09,0,0,0.09,0,0.09
2023.06.29,14629746,0,0,0,0,0,0,0,0
2023.06.29,14629747,0,0,0,0,0,0,0,0
2023.06.29,14629748,0,0,0,0,0,0,0,0
2023.06.29,14629749,0,0,0,0,0,0,0,0
2023.06.29,14629750,0,0,0,0,0,0,0,0
2023.06.29,14629751,0,0,0,0,0,0,0,0
2023.06.29,14629752,0,0,0,0,0,0,0,0
2023.06.29,14629753,0,0,0,0,0,0,0,0
2023.06.29,14629754,0,0,0,0,0,0,0,0
2023.06.29,14629755,0,0,0,0,0,0,0,0
2023.06.29,14629756,0,0,0,0,0,0,0,0
2023.06.29,14629757,0,0,0,0,0,0,0,0
2023.06.29,14629758,0,0,0,0,0,0,0,0
2023.06.29,14629759,0,0,0,0,0,0,0,0
2023.06.29,14629760,0,0,86.41,0,0,86.41,0,86.41
2023.06.29,14629761,0,0,0,0,0,0,0,0
2023.06.29,14629762,0,0,0,0,0,0,0,0
2023.06.29,14629763,0,0,0,0,0,0,0,0
2023.06.29,14629764,0,0,0,0,0,0,0,0
2023.06.29,14629765,0,0,0,0,0,0,0,0
2023.06.29,14629766,0,0,2.99,0,0,2.99,0,2.99
2023.06.29,14629767,0,0,0,0,0,0,0,0
2023.06.29,14629768,0,0,0,0,0,0,0,0
2023.06.29,14629769,0,0,0,0,0,0,0,0
2023.06.29,14629770,0,0,0,0,0,0,0,0
2023.06.29,14629771,0,0,0.64,0,0,0.64,0,0.64
2023.06.29,14629772,0,0,0,0,0,0,0,0
2023.06.29,14629773,0,0,2.16,0,0,2.16,0,2.16
2023.06.29,14629774,0,0,0,0,0,0,0,0
2023.06.29,14629775,0,0,0.06,0,0,0.06,0,0.06
2023.06.29,14629776,0,0,0.65,0,0,0.65,0,0.65
2023.06.29,14629777,0,0,0,0,0,0,0,0
2023.06.29,14629778,0,0,0,0,0,0,0,0
2023.06.29,14629779,0,0,0,0,0,0,0,0
2023.06.29,14629780,0,0,0,0,0,0,0,0
2023.06.29,14629781,0,0,2.53,0,0,2.53,0,2.53
2023.06.29,14629786,0,0,306.31,0,-256.42,49.89,14.68,35.21
2023.06.29,14629787,0,0,0,0,0,0,0,0
2023.06.29,14629789,0,0,0,0,0,0,0,0
2023.06.29,14629790,0,0,0,0,0,0,0,0
2023.06.29,14629791,0,0,0,0,0,0,0,0
2023.06.29,14629793,0,0,0,0,0,0,0,0
2023.06.29,14629794,0,0,0,0,0,0,0,0
2023.06.29,14629795,0,0,0,0,0,0,0,0
2023.06.29,14629796,0,0,0,0,0,0,0,0
2023.06.29,14629797,0,0,0,0,0,0,0,0
2023.06.29,14629798,0,0,0,0,0,0,0,0
2023.06.29,14629799,0,0,0,0,0,0,0,0
2023.06.29,14629800,0,0,0,0,0,0,0,0
2023.06.29,14629801,0,0,0,0,0,0,0,0
2023.06.29,14629802,0,0,0,0,0,0,0,0
2023.06.29,14629803,0,0,0,0,0,0,0,0
2023.06.29,14629804,0,0,0,0,0,0,0,0
2023.06.29,14629805,0,0,0,0,0,0,0,0
2023.06.29,14629806,0,0,0,0,0,0,0,0
2023.06.29,14629807,0,0,0,0,0,0,0,0
2023.06.29,14629808,0,0,0,0,0,0,0,0
2023.06.29,14629809,0,0,0,0,0,0,0,0
2023.06.29,14629810,0,0,0,0,0,0,0,0
2023.06.29,14629812,0,0,0,0,0,0,0,0
2023.06.29,14629813,0,0,0,0,0,0,0,0
2023.06.29,14629814,0,0,0,0,0,0,0,0
2023.06.29,14629815,0,0,36.19,0,0,36.19,0,36.19
2023.06.29,14629816,0,0,0,0,0,0,0,0
2023.06.29,14629818,0,0,0.95,0,0,0.95,0,0.95
2023.06.29,14629819,0,0,5.21,0,0,5.21,0,5.21
2023.06.29,14629823,0,0,0,0,0,0,0,0
2023.06.29,14629824,0,0,0,0,0,0,0,0
2023.06.29,14629825,0,0,0,0,0,0,0,0
2023.06.29,14629826,0,0,2.9,0,0,2.9,0,2.9
2023.06.29,14629827,0,0,5.65,0,0,5.65,0,5.65
2023.06.29,14629828,0,0,0,0,0,0,0,0
2023.06.29,14629829,0,0,0,0,0,0,0,0
2023.06.29,14629830,0,0,0,0,0,0,0,0
2023.06.29,14629831,0,0,0.84,0,0,0.84,0,0.84
2023.06.29,14629832,0,0,0,0,0,0,0,0
2023.06.29,14629833,0,0,0.58,0,0,0.58,0,0.58
2023.06.29,14629834,0,0,1.32,0,0,1.32,0,1.32
2023.06.29,14629835,0,0,0,0,0,0,0,0
2023.06.29,14629836,0,0,0.91,0,0,0.91,0,0.91
2023.06.29,14629837,0,0,0,0,0,0,0,0
2023.06.29,14629838,0,0,0,0,0,0,0,0
2023.06.29,14629839,0,0,0,0,0,0,0,0
2023.06.29,14629840,0,0,0,0,0,0,0,0
2023.06.29,14629841,0,0,0,0,0,0,0,0
2023.06.29,14629842,0,0,0,0,0,0,0,0
2023.06.29,14629843,0,0,0,0,0,0,0,0
2023.06.29,14629844,0,0,1,0,0,1,0,1
2023.06.29,14629845,0,0,0.76,0,0,0.76,0,0.76
2023.06.29,14629846,0,0,0,0,0,0,0,0
2023.06.29,14629847,0,0,0,0,0,0,0,0
2023.06.29,14629848,0,0,0,0,0,0,0,0
2023.06.29,14629849,0,0,0,0,0,0,0,0
2023.06.29,14629850,0,0,1.01,0,0,1.01,0,1.01
2023.06.29,14629851,0,0,0,0,0,0,0,0
2023.06.29,14629852,0,0,0.03,0,0,0.03,0,0.03
2023.06.29,14629853,0,0,0,0,0,0,0,0
2023.06.29,14629854,0,0,0,0,0,0,0,0
2023.06.29,14629855,0,0,0,0,0,0,0,0
2023.06.29,14629856,0,0,3.3,0,0,3.3,0,3.3
2023.06.29,14629857,0,0,0,0,0,0,0,0
2023.06.29,14629858,0,0,2.43,0,0,2.43,0,2.43
2023.06.29,14629859,0,0,0,0,0,0,0,0
2023.06.29,14629860,0,0,0,0,0,0,0,0
2023.06.29,14629861,0,0,0,0,0,0,0,0
2023.06.29,14629862,0,0,0,0,0,0,0,0
2023.06.29,14629863,0,0,2.7,0,0,2.7,0,2.7
2023.06.29,14629864,0,0,0,0,0,0,0,0
2023.06.29,14629865,0,0,0,0,0,0,0,0
2023.06.29,14629866,0,0,0,0,0,0,0,0
2023.06.29,14629867,0,0,0,0,0,0,0,0
2023.06.29,14629868,0,0,0,0,0,0,0,0
2023.06.29,14629869,0,0,0.8,0,0,0.8,0,0.8
2023.06.29,14629870,0,0,0,0,0,0,0,0
2023.06.29,14629871,0,0,0,0,0,0,0,0
2023.06.29,14629872,0,0,0,0,0,0,0,0
2023.06.29,14629873,0,0,1.25,0,0,1.25,0,1.25
2023.06.29,14629874,0,0,3.84,0,0,3.84,0,3.84
2023.06.29,14629875,0,0,0,0,0,0,0,0
2023.06.29,14629876,0,0,0,0,0,0,0,0
2023.06.29,14629877,0,0,0,0,0,0,0,0
2023.06.29,14629878,0,0,1.32,0,0,1.32,0,1.32
2023.06.29,14629879,0,0,5.34,0,0,5.34,0,5.34
2023.06.29,14629880,0,0,0,0,0,0,0,0
2023.06.29,14629881,0,0,0,0,0,0,0,0
2023.06.29,14629882,0,0,0,0,0,0,0,0
