Deal,Login,Open Time,Type,Symbol,Volume,Open Price,Close Time,Close Price,Commission,Taxes,Agent,Swap,Profit,Pips,Comment
528384,617021,2023.06.29 09:03:57,sell,audusd,0.01,0.66186,2023.06.29 10:57:05,0.66322,0,0,0,0,-1.36,-136,[sl]
528385,2399375,2023.06.29 09:04:00,sell,d30eur,0.06,15946.8,2023.06.29 09:15:10,15928.7,0,0,0,0,11.85,181,
528392,14629180,2023.06.29 09:16:01,sell,usousd,0.2,69.613,2023.06.29 11:29:08,70.103,0,0,0,0,-98,-490,[sl]
528395,125887,2023.06.29 09:16:53,sell,usousd,0.2,69.628,2023.06.29 12:19:38,69.532,0,0,0,0,19.2,96,
528396,125630,2023.06.29 09:17:09,sell,usousd,0.04,69.568,2023.06.29 10:29:16,69.742,0,0,0,0,-6.96,-174,
528402,14629039,2023.06.29 09:37:49,sell,usousd,0.05,69.683,2023.06.29 09:38:01,69.726,0,0,0,0,-2.15,-43,
528405,2399375,2023.06.29 09:43:17,sell,spxusd,0.01,4389.94,2023.06.29 12:57:34,4386.64,0,0,0,0,3.3,330,
528406,2399375,2023.06.29 09:43:35,sell,u30usd,0.03,33955.6,2023.06.29 12:57:17,33934.3,0,0,0,0,6.39,213,
528407,2399375,2023.06.29 09:43:49,sell,us100.u23,0.02,15170.02,2023.06.29 12:44:22,15159.98,0,0,0,0,4.02,1004,
528408,2377928,2023.06.29 09:44:45,sell,u30usd,0.11,33957.1,2023.06.29 12:54:07,33949.8,0,0,0,0,8.03,73,
528412,126020,2023.06.29 09:49:36,sell,nasusd,0.25,15025.2,2023.06.29 12:51:38,15004.1,0,0,0,0,52.75,211,
528415,2376847,2023.06.29 09:59:59,sell,xauusd,0.03,1905.11,2023.06.29 10:10:45,1905.94,0,0,0,0,-2.49,-83,iuXez0sF2UOVNc0i_HdDbQ
528418,125888,2023.06.29 10:10:29,sell,eurusd,0.55,1.09176,2023.06.29 10:16:53,1.0923,0,0,0,0,-29.7,-54,[sl]
528419,125574,2023.06.29 10:21:09,sell,gbpjpy,0.25,182.601,2023.06.29 10:26:30,182.577,0,0,0,0,4.16,24,
528420,126028,2023.06.29 10:13:29,sell,xauusd,0.02,1905.86,2023.06.29 12:18:58,1912.05,0,0,0,0,-12.38,-619,[sl]
528421,2446137,2023.06.29 10:13:30,sell,audnzd,0.1,1.08809,2023.06.29 12:54:33,1.08979,0,0,0,0,-10.32,-170,
528423,2446137,2023.06.29 10:14:44,sell,cadchf,0.1,0.67538,2023.06.29 12:54:32,0.67619,0,0,0,0,-9.01,-81,
528424,126028,2023.06.29 10:15:27,sell,xauusd,0.02,1905.96,2023.06.29 12:18:58,1912.05,0,0,0,0,-12.18,-609,[sl]
528425,2376847,2023.06.29 10:15:41,sell,xauusd,0.03,1905.98,2023.06.29 10:16:01,1906.22,0,0,0,0,-0.72,-24,IjHvt794uk2CbO1AnAH_Zw
528427,2376847,2023.06.29 10:18:49,sell,xauusd,0.03,1906.15,2023.06.29 10:18:57,1906.37,0,0,0,0,-0.66,-22,0iHZK5VhKkiYUTIJvXf97g
528428,126020,2023.06.29 10:20:56,sell,xauusd,0.25,1905.75,2023.06.29 12:39:22,1900.55,0,0,0,0,130,520,
528430,2376847,2023.06.29 10:21:27,sell,xauusd,0.01,1905.78,2023.06.29 10:24:24,1906.15,0,0,0,0,-0.37,-37,WBJVGfsL3EyTRc_TLqAO1A
528431,2376847,2023.06.29 10:21:53,sell,xauusd,0.01,1905.84,2023.06.29 10:24:21,1906.15,0,0,0,0,-0.31,-31,SW4Z5L8oGUGGesCKAYMgrg
528433,2289507,2023.06.29 10:27:03,sell,xauusd,0.01,1906.15,2023.06.29 12:36:04,1900.33,0,0,0,0,5.82,582,
528436,2236549,2023.06.29 10:27:35,sell,xauusd,0.01,1906.01,2023.06.29 12:35:41,1900.79,0,0,0,0,5.22,522,
528437,2295258,2023.06.29 12:36:59,sell,xauusd,0.05,1898.81,2023.06.29 12:46:51,1900.81,0,0,0,0,-10,-200,
528438,126020,2023.06.29 10:29:28,sell,xauusd,0.25,1906.14,2023.06.29 12:39:20,1900.31,0,0,0,0,145.75,583,
528440,126020,2023.06.29 10:29:43,sell,xauusd,0.25,1906.28,2023.06.29 12:39:18,1900.23,0,0,0,0,151.25,605,
528442,126020,2023.06.29 10:32:31,sell,nasusd,0.25,15047,2023.06.29 12:39:24,15020.3,0,0,0,0,66.75,267,
528443,126020,2023.06.29 10:33:25,sell,xauusd,0.25,1906.63,2023.06.29 12:39:16,1900.34,0,0,0,0,157.25,629,
528444,2399375,2023.06.29 10:34:25,sell,d30eur,0.04,15958.8,2023.06.29 12:52:03,15955.7,0,0,0,0,1.35,31,
528445,126020,2023.06.29 10:34:40,sell,xauusd,0.25,1906.9,2023.06.29 12:39:14,1900.57,0,0,0,0,158.25,633,
528446,2399375,2023.06.29 10:34:44,sell,us100.u23,0.01,15189.28,2023.06.29 12:44:18,15160.48,0,0,0,0,5.76,2880,
528447,126020,2023.06.29 10:34:51,sell,xauusd,0.25,1907.08,2023.06.29 12:39:12,1900.76,0,0,0,0,158,632,
528448,126020,2023.06.29 10:35:00,sell,xauusd,0.25,1907.21,2023.06.29 12:39:10,1900.73,0,0,0,0,162,648,
528449,126020,2023.06.29 10:35:06,sell,xauusd,0.25,1907.24,2023.06.29 12:39:08,1900.7,0,0,0,0,163.5,654,
528450,126020,2023.06.29 10:37:47,sell,xauusd,1,1907.88,2023.06.29 12:39:07,1900.53,0,0,0,0,735,735,
528451,126028,2023.06.29 10:38:35,sell,xauusd,0.02,1907.88,2023.06.29 12:18:58,1912.05,0,0,0,0,-8.34,-417,[sl]
528456,14628866,2023.06.29 10:51:36,sell,xauusd,0.01,1909,2023.06.29 11:17:58,1910.45,0,0,0,0,-1.45,-145,
528458,126020,2023.06.29 10:44:12,sell,xauusd,1,1908.5,2023.06.29 12:39:05,1900.89,0,0,0,0,761,761,
528459,2370319,2023.06.29 10:46:01,sell,u30usd,0.01,33989.6,2023.06.29 13:39:49,33976.2,0,0,0,0,1.34,134,
528460,14629007,2023.06.29 10:46:08,sell,xauusd,0.01,1908.37,2023.06.29 13:04:02,1897.65,0,0,0,0,10.72,1072,
528461,2399375,2023.06.29 10:51:11,sell,d30eur,0.02,15977.8,2023.06.29 12:52:00,15955.7,0,0,0,0,4.82,221,
528462,126028,2023.06.29 10:54:04,sell,xauusd,0.01,1909.28,2023.06.29 12:30:42,1907.05,0,0,0,0,2.23,223,
528465,126020,2023.06.29 10:58:57,sell,xauusd,1,1909.57,2023.06.29 12:39:03,1901.03,0,0,0,0,854,854,
528467,2292031,2023.06.29 11:02:33,sell,xauusd,0.01,1909.88,2023.06.29 12:30:08,1908.88,0,0,0,0,1,100, [tp]
528469,2333162,2023.06.29 11:04:49,sell,eurusd,0.01,1.0926,2023.06.29 12:31:55,1.09162,0,0,0,0,0.98,98,
528470,2398823,2023.06.29 11:05:16,sell,xauusd,0.1,1909.85,2023.06.29 12:31:01,1906.54,0,0,0,0,33.1,331,
528472,120097,2023.06.29 11:05:17,sell,xauusd,0.03,1909.85,2023.06.29 12:31:04,1906.44,0,0,0,0,10.23,341,
528473,2378245,2023.06.29 11:05:17,sell,xauusd,0.05,1909.85,2023.06.29 12:31:04,1906.44,0,0,0,0,17.05,341,
528475,2021322,2023.06.29 11:05:48,sell,xauusd,0.02,1909.66,2023.06.29 12:32:18,1904.74,0,0,0,0,9.84,492,
528477,14629007,2023.06.29 11:06:21,sell,xauusd,0.01,1909.41,2023.06.29 13:03:57,1897.22,0,0,0,0,12.19,1219,
528478,14629346,2023.06.29 11:07:27,sell,xauusd,0.2,1909.84,2023.06.29 12:31:10,1906.17,0,0,0,0,73.4,367,
528486,14629180,2023.06.29 11:53:25,sell,usdcad,0.1,1.32568,2023.06.29 12:43:08,1.32801,0,0,0,0,-17.55,-233,[sl]
528488,2249396,2023.06.29 11:14:59,sell,xauusd,0.03,1910.07,2023.06.29 12:38:10,1900.18,0,0,0,0,29.67,989,
528490,125898,2023.06.29 11:17:29,sell,gbpjpy,0.2,182.424,2023.06.29 16:21:18,182.708,0,0,0,0,-39.23,-284,
528494,14629293,2023.06.29 11:23:20,sell,xauusd,0.05,1909.85,2023.06.29 12:30:50,1906.86,0,0,0,0,14.95,299,
528495,125574,2023.06.29 12:30:45,sell,spxusd,0.02,4400.07,2023.06.29 12:47:36,4393.39,0,0,0,0,13.36,668,
528496,14629180,2023.06.29 11:26:41,sell,xauusd,0.35,1910,2023.06.29 12:37:51,1901.28,0,0,0,0,305.2,872,
528497,14629293,2023.06.29 11:25:20,sell,gbpaud,0.01,1.90757,2023.06.29 14:01:29,1.90746,0,0,0,0,0.07,11,
528498,14629293,2023.06.29 11:25:41,sell,gbpcad,0.01,1.67794,2023.06.29 12:47:01,1.67628,0,0,0,0,1.25,166,
528500,2313217,2023.06.29 11:31:01,sell,usousd,0.03,69.854,2023.06.29 11:48:22,69.853,0,0,0,0,0.03,1,
528501,125984,2023.06.29 11:32:11,sell,xauusd,0.1,1909.91,2023.06.29 12:21:31,1909.59,0,0,0,0,3.2,32,
528503,2249396,2023.06.29 11:39:15,sell,usdcad,0.08,1.32521,2023.06.29 15:12:08,1.32448,0,0,0,0,4.41,73,
528504,14629180,2023.06.29 11:53:25,sell,usdcad,0.1,1.32568,2023.06.29 12:43:08,1.32801,0,0,0,0,-17.55,-233,[sl]
528505,125574,2023.06.29 11:41:08,sell,u30usd,0.02,33996.6,2023.06.29 11:59:54,33990.3,0,0,0,0,1.26,63,
528506,14629346,2023.06.29 11:46:38,sell,xauusd,0.2,1910.02,2023.06.29 12:31:04,1906.44,0,0,0,0,71.6,358,
528507,125888,2023.06.29 11:48:07,sell,eurusd,0.55,1.0935,2023.06.29 12:29:29,1.09359,0,0,0,0,-4.95,-9,
528508,14628658,2023.06.29 11:48:24,sell,gbpusd,0.05,1.26554,2023.06.29 12:39:17,1.26255,0,0,0,0,14.95,299,
528511,2236549,2023.06.29 11:50:50,sell,xauusd,0.01,1909.97,2023.06.29 12:35:47,1900.92,0,0,0,0,9.05,905,
528514,2074578,2023.06.29 11:52:25,sell,xauusd,0.03,1909.82,2023.06.29 12:37:57,1900.95,0,0,0,0,26.61,887,
528515,2079923,2023.06.29 11:52:25,sell,xauusd,0.03,1909.82,2023.06.29 12:37:57,1900.95,0,0,0,0,26.61,887,
528516,2279262,2023.06.29 11:52:25,sell,xauusd,0.01,1909.82,2023.06.29 12:37:57,1900.95,0,0,0,0,8.87,887,
528521,2249396,2023.06.29 12:05:20,sell,nasusd,0.02,15039.2,2023.06.29 13:32:54,14969.6,0,0,0,0,13.92,696,
528532,934401,2023.06.29 12:12:24,sell,eurusd,0.05,1.09396,2023.06.29 12:36:56,1.08995,0,0,0,0,20.05,401,[tp]
528533,126020,2023.06.29 12:12:08,sell,xauusd,1,1910.82,2023.06.29 12:39:02,1901.37,0,0,0,0,945,945,
528534,14628529,2023.06.29 12:13:17,sell,xauusd,0.1,1911.46,2023.06.29 12:36:07,1900.36,0,0,0,0,111,1110,
528540,14629039,2023.06.29 12:18:05,sell,xauusd,0.05,1910.87,2023.06.29 12:31:05,1906.73,0,0,0,0,20.7,414,
528541,14629180,2023.06.29 12:18:22,sell,usousd,0.2,69.496,2023.06.29 12:47:57,69.347,0,0,0,0,29.8,149,
528542,55667823,2023.06.29 12:20:38,sell,xauusd,0.05,1910.39,2023.06.29 12:21:40,1910.18,0,0,0,0,1.05,21,
528543,14628866,2023.06.29 12:21:33,sell,xauusd,0.01,1909.68,2023.06.29 13:05:45,1897.55,0,0,0,0,12.13,1213,
528545,14629575,2023.06.29 12:30:13,sell,xauusd,0.04,1906.39,2023.06.29 12:31:58,1905.5,0,0,0,0,3.56,89,[sl]
528546,55667823,2023.06.29 12:22:58,sell,xauusd,0.05,1909.54,2023.06.29 12:37:44,1901.46,0,0,0,0,40.4,808,
528547,14629007,2023.06.29 12:23:12,sell,xauusd,0.02,1909.54,2023.06.29 13:00:15,1896.75,0,0,0,0,25.58,1279,
528549,126028,2023.06.29 12:28:42,sell,xauusd,0.03,1911.46,2023.06.29 12:30:26,1905.89,0,0,0,0,16.71,557,[tp]
528551,14629180,2023.06.29 12:30:03,sell,xauusd,1,1910.25,2023.06.29 12:32:15,1905.26,0,0,0,0,499,499,
528553,626188,2023.06.29 12:31:03,sell,xauusd,0.04,1906.03,2023.06.29 12:53:40,1896.92,0,0,0,0,36.44,911,
528555,14629039,2023.06.29 12:31:10,sell,xauusd,0.01,1906.1,2023.06.29 12:41:14,1901.19,0,0,0,0,4.91,491,
528556,14629039,2023.06.29 12:31:14,sell,xauusd,0.01,1905.8,2023.06.29 12:41:15,1901.16,0,0,0,0,4.64,464,
528558,14629575,2023.06.29 12:31:35,sell,eurchf,0.04,0.97889,2023.06.29 12:31:57,0.97928,0,0,0,0,-1.74,-39,
528559,14629039,2023.06.29 12:31:48,sell,xauusd,0.01,1905.1,2023.06.29 12:47:14,1901.25,0,0,0,0,3.85,385,
528560,14629575,2023.06.29 12:31:52,sell,xauusd,0.04,1904.45,2023.06.29 12:32:56,1903.64,0,0,0,0,3.24,81,[sl]
528564,2172312,2023.06.29 12:32:26,sell,xauusd,0.01,1903.15,2023.06.29 12:42:56,1899.21,0,0,0,0,3.94,394,
528565,14629575,2023.06.29 12:32:45,sell,xauusd,0.04,1902.72,2023.06.29 12:34:47,1902.05,0,0,0,0,2.68,67,[sl]
528567,2021322,2023.06.29 12:33:05,sell,xauusd,0.01,1901.98,2023.06.29 12:36:40,1899.94,0,0,0,0,2.04,204,
528569,2183124,2023.06.29 12:33:51,sell,us100.u23,0.01,15173.65,2023.06.29 12:37:01,15161.22,0,0,0,0,2.49,1243,
528571,2172312,2023.06.29 12:34:10,sell,xauusd,0.02,1900.84,2023.06.29 12:44:44,1900.13,0,0,0,0,1.42,71,
528572,14629575,2023.06.29 12:34:24,sell,xauusd,0.04,1900.98,2023.06.29 12:37:30,1900.67,0,0,0,0,1.24,31,[sl]
528576,14629575,2023.06.29 12:36:55,sell,xauusd,0.04,1899.42,2023.06.29 12:44:02,1899.22,0,0,0,0,0.8,20,
528577,14628529,2023.06.29 12:37:02,sell,nasusd,0.2,15012.7,2023.06.29 12:40:28,15028.1,0,0,0,0,-30.8,-154,
528578,2021322,2023.06.29 12:37:19,sell,xauusd,0.01,1899.44,2023.06.29 12:50:40,1898.49,0,0,0,0,0.95,95,
528580,55667823,2023.06.29 12:38:07,sell,xauusd,0.05,1899.86,2023.06.29 12:43:08,1899.14,0,0,0,0,3.6,72,
528581,2399375,2023.06.29 12:38:16,sell,usdjpy,0.05,144.681,2023.06.29 14:15:53,144.571,0,0,0,0,3.8,110,
528582,14629575,2023.06.29 12:38:44,sell,xauusd,0.04,1900.86,2023.06.29 12:43:59,1899.25,0,0,0,0,6.44,161,
528584,2399375,2023.06.29 12:39:02,sell,u30usd,0.02,34008.6,2023.06.29 12:52:20,33970.8,0,0,0,0,7.56,378,
528585,14628658,2023.06.29 12:39:09,sell,usdchf,0.15,0.89741,2023.06.29 12:39:56,0.89714,0,0,0,0,4.51,27,
528587,2399375,2023.06.29 12:39:17,sell,spxusd,0.02,4393.19,2023.06.29 12:52:23,4390.14,0,0,0,0,6.1,305,
528592,125898,2023.06.29 12:40:21,sell,gbpjpy,0.2,182.621,2023.06.29 13:43:12,182.409,0,0,0,0,29.28,212,
528598,14629039,2023.06.29 12:41:42,sell,xauusd,0.01,1900.25,2023.06.29 12:51:48,1898.62,0,0,0,0,1.63,163,
528602,2172312,2023.06.29 12:42:43,sell,xauusd,0.01,1898.63,2023.06.29 12:46:50,1900.85,0,0,0,0,-2.22,-222,
528603,14629180,2023.06.29 12:43:00,sell,xauusd,0.5,1898.62,2023.06.29 12:47:13,1901.25,0,0,0,0,-131.5,-263,
528608,14628529,2023.06.29 12:44:20,sell,nasusd,0.2,15012.7,2023.06.29 13:21:26,14970.6,0,0,0,0,84.2,421,
528610,2172312,2023.06.29 12:44:34,sell,xauusd,0.01,1899.82,2023.06.29 12:46:07,1899.68,0,0,0,0,0.14,14,
528614,14629007,2023.06.29 12:44:49,sell,xauusd,0.01,1899.56,2023.06.29 12:54:55,1896.48,0,0,0,0,3.08,308,
528615,14629575,2023.06.29 12:45:39,sell,xauusd,0.04,1899.14,2023.06.29 12:55:36,1896.53,0,0,0,0,10.44,261,
528622,55667823,2023.06.29 12:47:33,sell,xauusd,0.05,1900.01,2023.06.29 12:51:50,1898.75,0,0,0,0,6.3,126,
528624,14629180,2023.06.29 12:49:13,sell,xauusd,0.5,1899.68,2023.06.29 12:50:17,1899.74,0,0,0,0,-3,-6,
528628,14629039,2023.06.29 12:49:49,sell,xauusd,0.05,1899.73,2023.06.29 12:51:44,1898.62,0,0,0,0,5.55,111,
528629,14629039,2023.06.29 12:49:53,sell,xauusd,0.05,1899.68,2023.06.29 12:51:12,1898.45,0,0,0,0,6.15,123,
528630,14629039,2023.06.29 12:49:55,sell,xauusd,0.05,1899.56,2023.06.29 12:51:41,1898.46,0,0,0,0,5.5,110,
528631,2172312,2023.06.29 12:50:32,sell,xauusd,0.01,1898.75,2023.06.29 12:51:45,1898.62,0,0,0,0,0.13,13,
528633,14629575,2023.06.29 12:50:42,sell,xauusd,0.04,1898.32,2023.06.29 13:00:15,1896.79,0,0,0,0,6.12,153,
528634,55667823,2023.06.29 12:50:45,sell,xauusd,0.05,1897.97,2023.06.29 12:55:17,1896.11,0,0,0,0,9.3,186,
528635,2172312,2023.06.29 12:50:49,sell,xauusd,0.01,1898.09,2023.06.29 12:56:50,1895.98,0,0,0,0,2.11,211,
528636,14628540,2023.06.29 12:50:50,sell,xauusd,0.01,1898.09,2023.06.29 12:53:27,1897.1,0,0,0,0,0.99,99,[tp]
528637,14630043,2023.06.29 12:50:51,sell,xauusd,0.05,1898.21,2023.06.29 12:54:32,1896.3,0,0,0,0,9.55,191,
528639,125574,2023.06.29 12:50:55,sell,spxusd,0.01,4389.44,2023.06.29 13:10:46,4381.64,0,0,0,0,7.8,780,
528644,2333162,2023.06.29 12:53:10,sell,xauusd,0.02,1897.25,2023.06.29 12:55:17,1896.07,0,0,0,0,2.36,118,
528645,2172312,2023.06.29 12:53:12,sell,xauusd,0.01,1897.13,2023.06.29 13:01:10,1895.84,0,0,0,0,1.29,129,
528647,14629575,2023.06.29 12:53:30,sell,xauusd,0.04,1896.87,2023.06.29 12:55:26,1896.68,0,0,0,0,0.76,19,
528649,14629039,2023.06.29 12:53:44,sell,xauusd,0.05,1896.6,2023.06.29 12:57:36,1895.94,0,0,0,0,3.3,66,
528650,120185,2023.06.29 12:53:45,sell,xauusd,0.3,1896.54,2023.06.29 13:03:31,1896.53,0,0,0,0,0.3,1,
528651,14629039,2023.06.29 12:53:47,sell,xauusd,0.05,1896.47,2023.06.29 12:58:33,1895.97,0,0,0,0,2.5,50,
528652,14629039,2023.06.29 12:53:50,sell,xauusd,0.05,1896.58,2023.06.29 12:58:35,1896.04,0,0,0,0,2.7,54,
528655,14629039,2023.06.29 12:54:02,sell,xauusd,0.05,1896.37,2023.06.29 12:58:39,1896.2,0,0,0,0,0.85,17,
528657,14628529,2023.06.29 12:54:14,sell,xauusd,0.2,1895.98,2023.06.29 12:57:21,1895.81,0,0,0,0,3.4,17,
528659,14628658,2023.06.29 12:54:25,sell,usdchf,0.15,0.89806,2023.06.29 14:52:48,0.89717,0,0,0,0,14.88,89,
528661,14629039,2023.06.29 12:54:27,sell,xauusd,0.05,1895.83,2023.06.29 12:55:38,1896.37,0,0,0,0,-2.7,-54,
528662,14629039,2023.06.29 12:54:31,sell,xauusd,0.05,1895.87,2023.06.29 12:55:34,1896.5,0,0,0,0,-3.15,-63,
528663,14629039,2023.06.29 12:54:35,sell,xauusd,0.05,1895.92,2023.06.29 12:55:36,1896.53,0,0,0,0,-3.05,-61,
528665,14628658,2023.06.29 12:54:40,sell,gbpusd,0.15,1.26044,2023.06.29 13:49:26,1.25959,0,0,0,0,12.75,85,
528670,14630043,2023.06.29 12:54:59,sell,xauusd,0.05,1895.59,2023.06.29 13:14:50,1895.37,0,0,0,0,1.1,22,
528672,14629039,2023.06.29 12:54:59,sell,xauusd,0.05,1895.64,2023.06.29 12:55:24,1896.66,0,0,0,0,-5.1,-102,
528674,14629039,2023.06.29 12:55:02,sell,xauusd,0.05,1895.67,2023.06.29 12:55:26,1896.66,0,0,0,0,-4.95,-99,
528675,14629039,2023.06.29 12:55:05,sell,xauusd,0.05,1895.82,2023.06.29 12:55:30,1896.4,0,0,0,0,-2.9,-58,
528681,2446137,2023.06.29 12:55:43,sell,nzdcad,0.1,0.80533,2023.06.29 17:00:54,0.80412,0,0,0,0,9.13,121,
528688,2333162,2023.06.29 12:56:32,sell,xauusd,0.02,1895.76,2023.06.29 13:12:27,1895.47,0,0,0,0,0.58,29,
528689,2446137,2023.06.29 12:56:38,sell,audjpy,0.1,95.645,2023.06.29 17:00:43,95.989,0,0,0,0,-23.75,-344,
528691,14628866,2023.06.29 12:57:05,sell,eurjpy,0.01,157.47,2023.06.29 14:03:46,157.51,0,0,0,0,-0.27,-40,
528694,2172312,2023.06.29 12:59:23,sell,xauusd,0.01,1895.71,2023.06.29 13:03:37,1896.71,0,0,0,0,-1,-100,
528696,2074578,2023.06.29 12:59:59,sell,xauusd,0.03,1895.98,2023.06.29 13:02:37,1895.9,0,0,0,0,0.24,8,
528697,2079923,2023.06.29 12:59:59,sell,xauusd,0.03,1895.98,2023.06.29 13:02:37,1895.9,0,0,0,0,0.24,8,
528698,2279262,2023.06.29 12:59:59,sell,xauusd,0.01,1895.98,2023.06.29 13:02:37,1895.9,0,0,0,0,0.08,8,
528699,14629007,2023.06.29 13:00:37,sell,xauusd,0.03,1895.8,2023.06.29 13:04:30,1897.25,0,0,0,0,-4.35,-145,
528700,2399375,2023.06.29 13:00:38,sell,usdcad,0.04,1.32759,2023.06.29 14:09:37,1.3262,0,0,0,0,4.19,139,
528701,14630043,2023.06.29 13:00:50,sell,xauusd,0.05,1895.73,2023.06.29 13:14:45,1895.59,0,0,0,0,0.7,14,
528702,55667823,2023.06.29 13:01:14,sell,xauusd,0.05,1895.11,2023.06.29 13:26:18,1894.36,0,0,0,0,3.75,75,
528703,14628529,2023.06.29 13:01:20,sell,u30usd,0.1,33903.6,2023.06.29 13:21:31,33890.3,0,0,0,0,13.3,133,
528706,2377928,2023.06.29 13:03:33,sell,xauusd,0.1,1896.33,2023.06.29 13:10:38,1896.28,0,0,0,0,0.5,5,
528707,2377928,2023.06.29 13:03:40,sell,xauusd,0.1,1896.31,2023.06.29 13:10:44,1896.24,0,0,0,0,0.7,7,
528710,2172312,2023.06.29 13:03:52,sell,xauusd,0.01,1896.43,2023.06.29 13:05:19,1897.57,0,0,0,0,-1.14,-114,
528713,2377928,2023.06.29 13:04:44,sell,xauusd,0.1,1897.2,2023.06.29 13:07:05,1896.97,0,0,0,0,2.3,23,
528716,14629039,2023.06.29 13:05:11,sell,xauusd,0.05,1897.32,2023.06.29 13:05:30,1897.95,0,0,0,0,-3.15,-63,
528719,14629039,2023.06.29 13:05:46,sell,xauusd,0.05,1897.18,2023.06.29 13:07:23,1897.73,0,0,0,0,-2.75,-55,
528722,14629039,2023.06.29 13:06:30,sell,xauusd,0.05,1896.85,2023.06.29 13:07:42,1897.81,0,0,0,0,-4.8,-96,
528725,120185,2023.06.29 13:07:54,sell,xauusd,0.1,1897.58,2023.06.29 13:14:01,1896.54,0,0,0,0,10.4,104,
528727,2184337,2023.06.29 13:10:33,sell,xauusd,0.02,1895.96,2023.06.29 13:40:18,1894.35,0,0,0,0,3.22,161,
528728,14629039,2023.06.29 13:11:01,sell,xauusd,0.05,1895.5,2023.06.29 13:19:39,1896.44,0,0,0,0,-4.7,-94,
528729,55667823,2023.06.29 13:11:04,sell,xauusd,0.05,1895.38,2023.06.29 13:12:20,1895.17,0,0,0,0,1.05,21,
528731,2172312,2023.06.29 13:11:34,sell,xauusd,0.01,1895.23,2023.06.29 13:32:09,1895.12,0,0,0,0,0.11,11,
528732,14629039,2023.06.29 13:11:57,sell,xauusd,0.05,1895.18,2023.06.29 13:19:37,1896.45,0,0,0,0,-6.35,-127,
528737,14629039,2023.06.29 13:13:06,sell,xauusd,0.05,1895.35,2023.06.29 13:13:45,1896.19,0,0,0,0,-4.2,-84,
528738,14629039,2023.06.29 13:13:17,sell,xauusd,0.05,1895.2,2023.06.29 13:14:00,1896.55,0,0,0,0,-6.75,-135,
528741,14629039,2023.06.29 13:14:09,sell,xauusd,0.05,1895.55,2023.06.29 13:16:36,1895.72,0,0,0,0,-0.85,-17,
528742,14629039,2023.06.29 13:14:11,sell,xauusd,0.05,1895.47,2023.06.29 13:16:40,1895.83,0,0,0,0,-1.8,-36,
528743,14629039,2023.06.29 13:14:44,sell,xauusd,0.05,1895.27,2023.06.29 13:17:05,1895.82,0,0,0,0,-2.75,-55,
528744,14630043,2023.06.29 13:15:03,sell,nasusd,0.05,14958.2,2023.06.29 13:55:14,14956.1,0,0,0,0,1.05,21,
528745,2399375,2023.06.29 13:15:56,sell,usdjpy,0.02,144.815,2023.06.29 14:15:56,144.58,0,0,0,0,3.25,235,
528749,14629039,2023.06.29 13:17:14,sell,xauusd,0.05,1895.36,2023.06.29 13:18:51,1895.94,0,0,0,0,-2.9,-58,
528750,14629039,2023.06.29 13:17:20,sell,xauusd,0.05,1895.25,2023.06.29 13:19:19,1895.99,0,0,0,0,-3.7,-74,
528751,14629039,2023.06.29 13:17:31,sell,xauusd,0.05,1894.87,2023.06.29 13:19:27,1896.33,0,0,0,0,-7.3,-146,
528756,2399375,2023.06.29 13:18:20,sell,gbpjpy,0.02,182.608,2023.06.29 14:18:26,182.521,0,0,0,0,1.21,87,
528762,14629039,2023.06.29 13:21:34,sell,xauusd,0.05,1895.21,2023.06.29 13:21:59,1896.23,0,0,0,0,-5.1,-102,
528763,14629039,2023.06.29 13:21:37,sell,xauusd,0.05,1895.21,2023.06.29 13:22:01,1896.19,0,0,0,0,-4.9,-98,
528764,125887,2023.06.29 13:21:45,sell,usousd,0.2,69.726,2023.06.29 13:32:52,69.584,0,0,0,0,28.4,142,
528765,14629039,2023.06.29 13:21:50,sell,xauusd,0.05,1895.29,2023.06.29 13:22:11,1896.64,0,0,0,0,-6.75,-135,
528766,2172312,2023.06.29 13:22:50,sell,xauusd,0.02,1896.36,2023.06.29 13:25:30,1894.83,0,0,0,0,3.06,153,
528770,14628534,2023.06.29 13:26:49,sell,gbpusd,0.5,1.2604,2023.06.29 13:34:44,1.25993,0,0,0,0,23.5,47,
528772,14630043,2023.06.29 13:27:05,sell,xauusd,0.1,1893.29,2023.06.29 14:09:20,1904.13,0,0,0,0,-108.4,-1084,so: 28.7%/10.9/37.9
528773,2313217,2023.06.29 13:27:20,sell,xauusd,0.02,1893.57,2023.06.29 13:30:06,1893.49,0,0,0,0,0.16,8,
528778,14629039,2023.06.29 13:28:43,sell,xauusd,0.05,1893.45,2023.06.29 13:31:30,1894.38,0,0,0,0,-4.65,-93,
528779,14629039,2023.06.29 13:28:47,sell,xauusd,0.05,1893.7,2023.06.29 13:29:38,1894.11,0,0,0,0,-2.05,-41,
528780,14629039,2023.06.29 13:29:03,sell,xauusd,0.05,1893.44,2023.06.29 13:29:39,1894.18,0,0,0,0,-3.7,-74,
528782,126020,2023.06.29 13:29:43,sell,nasusd,1.5,14970.2,2023.06.29 14:07:45,14929.2,0,0,0,0,615,410,
528783,2172312,2023.06.29 13:29:45,sell,xauusd,0.01,1893.88,2023.06.29 13:34:42,1896.93,0,0,0,0,-3.05,-305,
528785,14629039,2023.06.29 13:30:00,sell,xauusd,0.05,1893.15,2023.06.29 13:31:04,1893.76,0,0,0,0,-3.05,-61,
